"job_link","job_skills"
"https://www.linkedin.com/jobs/view/contractor-epic-clarity-data-analyst-at-deloitte-3805731466","Epic Clarity, Clinical modules, SQL, Analytic methods, Statistical methods, Data analysis, Data visualization, Healthcare data, Clinical operations, Clinical outcomes, Epic Clarity Data Model, Epic Clinical Data Model, Certified Health Data Analyst, Project management, Agile Development, Python, R, Data manipulation, Data analysis, Clinical experience, EHR, Observation, Experimentation, Usability testing, Strategy documents, Data dictionaries"
"https://www.linkedin.com/jobs/view/medical-technologist-mt-mlt-mls-cls-bachelor-of-science-in-biology-or-chemistry-at-st-elizabeth-healthcare-3577143308","Medical Technologist (MT MLS MLT CLS), Baccalaureate Degree, Microbiology, Biology, Chemistry, Molecular Sciences, Collaborative Team Environment, Cepheid Infinity, Hologic Panther, Cobas 6800, Biofire Film Array, Genmark ePlex, BD MAX, Meridian Alethia, Copan WASPLAB, Artificial Intelligence (AI), Interpretive Algorithmic Software, Bruker Malditof, Beckman Coulter MicroScan Walkaway, Biomerieux Vitek, NAACLS Approved Medical Technology Program, ASCP Certification, CLIA ’88 Equivalent, HEW/HHS Certification, Registry Eligible, Section Certification, Minimum FiveYears Technical Experience"
"https://www.linkedin.com/jobs/view/principal-dev-ops-engineer-data-platform-at-zscaler-3745426238","Kubernetes, Istio, Kong, Kafka, Flink, Spark, Infrastructureascode (IAC), VictoriaMetrics, Prometheus, Grafana, ElasticSearch, Kibana, Fluentd, Linux, Networking, Production systems, Terraform, Packer, Chef, Ansible, Scripting, Programming, US citizenship (preferred), Federal customer infrastructure experience (nice to have)"
"https://www.linkedin.com/jobs/view/electrical-project-mgr-comm-const-data-center-exp-relo-opp-at-element-professionals-llc-3805783458","Electrical Engineering, Construction Management, LEED Certification, OSHA 30 Certification, First Aid / CPR / AED, Project Planning, Subcontractor Management, Scheduling, Safety Management, Quality Control, Cost Management, Risk Management, Submittal Process, Closeout Documentation, Work Procurement, Electrical Trade/Technical Experience, Private and Government Documentation Requirements, Data Center Experience, Basic Understanding of LEEDS, Project Plans Specifications"
"https://www.linkedin.com/jobs/view/data-privacy-incident-manager-at-u-s-bank-3780568948","Risk Management, Compliance, Audit, Leadership, Management, Problem Solving, Negotiation, Communication, Microsoft Office, Applicable Professional Certifications, Bachelor's or Advanced Degree, Applicable Laws and Regulations, Financial Services, Regulatory Trends, Thorough knowledge of Risk/Compliance/Audit, Strong Leadership and Management, Effective written and verbal communication, Analytical and problemsolving skills, Proficient Computer Skills, Stress management, Staffing, Performance Management, Guidance and Training"
"https://www.linkedin.com/jobs/view/2024-mlb-gameday-compliance-monitor-seasonal-at-major-league-baseball-mlb-3772400472","Gameday Compliance, Basic Agreement, Major League Rules, Major League Baseball Regulations, Commissioner's Office, Sign Stealing, Electronic Devices, Baseball, Equipment, Video Hardware, Replay Software, Clubhouse Atmosphere, Major League Baseball Personnel"
"https://www.linkedin.com/jobs/view/medical-technologist-mt-clinical-laboratory-scientist-cls-or-medical-laboratory-technician-mlt-at-prairie-band-llc-3805341034","Medical Technologist, CLS, MLT, Laboratory Services, Diagnostic Testing Procedures, Moderate and High Complexity Laboratory Health Care, Outpatient and Inpatient Services, Emergency Room Services, Obstetrical Services, Behavioral Health, Surgery, Mobile Units, Outlying Clinics, Health Stations, Levey Jennings Criteria, Quality Control System, Medicare/Medicaid, HIPAA, JCAHO Standards, Blood Bank and Transfusion Medicine, ABO/RH, Antibody Screen, Crossmatch, Blood Release Protocols, Beckman Coulter DXH 900, Ortho Vitros 5600, Siemens EXL 200, ACL Top 350, Beckman Coulter IRIS, Abbott ID Now, Sysmex XN450, ID Microtyping System Inc [MTS Gel for blood bank], ABL 90 Blood Gas, ISTAT, Waived Serology, Miscellaneous Equipment, CPR, BLS, ASCP, Computer Operations, Word Processing, Email, Electronic Medical Records, Laboratory Information Systems, Cultural Sensitivity"
"https://www.linkedin.com/jobs/view/data-engineer-at-software-guidance-assistance-inc-sga-inc-3803056140","Data Engineering, ETL/ELT processes and pipelines, SQL, Python, PowerShell, Database systems, Data structures, Algorithms, API integration, Tableau Desktop, Tableau Server, Data warehousing, Data integration, Data lake, Reporting, Analytics, MSSQL Server/Azure, Snowflake, AWS, Business intelligent implementation methodologies, Analytical & troubleshooting and remediation capabilities, Complex problem solving, Technical specifications translation, Bachelor's degree in Economics Business Mathematics or Statistics, 4+ years of experience in data solutions, Software development experience"
"https://www.linkedin.com/jobs/view/senior-mls-engineer-autonomous-driving-startup-at-recruiting-from-scratch-3744396113","Software Development, Autonomous Driving, Artificial Intelligence, Computer Science, Distributed Systems, Embedded Systems, Operating Systems, Data Engineering, Big Data, Machine Learning, Cloud Computing, Apache Spark, Compliers, Core Competency, Systems Engineering, Faulttolerant Runtime Systems, Distributed Databases, DomainSpecific Languages, Model Training Systems, Performance Optimization, Device Drivers, Secure Data Transfer, BS/MS/PhD in Computer Science"
"https://uk.linkedin.com/jobs/view/senior-software-data-engineer-at-ptr-group-american-cap-company-acci-industries-and-ptr-tool-plastics-llc-3803897151","Software Development, Data Engineering, Python, AWS, Lambda, S3, Glue, Athena, Data Modeling, ETL, Data Warehousing, Git, Agile Development, Problem Solving, Collaboration, Financial Data, Industry Regulations, Serverless Architecture, Infrastructure as Code (IaC), SaaS, Data Pipeline"
"https://www.linkedin.com/jobs/view/data-engineer-senior-with-security-clearance-at-clearancejobs-3753471671","Data Science, Data Analytics, Informatics, Statistics, TS/SCI Clearance, SAS, R, Java, C, MATLAB, ScaLa, Python, GPU architectures, SQL, Tradecraft, Publication, Pandas, Scikit, TensorFlow, Gensim, Army structure, Defense level intelligence, Intelligence collection, Fusion, Analysis, Production, Dissemination, Intelligence databases, Intelligence products, National System for GEOINT (NSG), Intelligence Community, Private sector data science/analytics, Machine learning, Data visualization"
"https://uk.linkedin.com/jobs/view/lead-development-manager-data-centres-at-alternative-heat-ltd-3795110980","Business Development, Project Management, BIM, Commercial, Fabrication, Operations, M&E Solutions, Prefabrication, Mechanical and Electrical Services, PreConstruction, Building Services, Mission Critical, Client Engagement, Tendering, Negotiation, Sales, Client Meetings, Site Visits, Proposal Preparation, Scope Management, Team Collaboration, Communication, Leadership, Data Centre Expertise, Industry Knowledge, Competitor Analysis, Pipeline Management, Pricing, Quoting, Negotiation, Handover, Training, Development, Pension Scheme, Health Insurance, Annual Leave, Social Events, Parking, Refreshments"
"https://www.linkedin.com/jobs/view/data-architect-full-time-at-valley-view-3805734785","Data Architecture, Data Strategy, Structured Query Language (SQL), Reporting Technologies (Excel SQL SSRS Tableau), Project Management, Database Software, Spreadsheets, Word Processors, Internet Software, Report Development, Integration Technologies, Reporting Technologies, Clinical Care, Finance, Human Capital, Project/Program Planning, Domainrelated Information Technology Solutions, Application Architecture, Infrastructure Architecture, Operations Architecture, Communication, Presentation Skills, Meditech 6x, Revenue Cycle Management"
"https://www.linkedin.com/jobs/view/senior-data-engineer-at-verticalmove-inc-3788219295","Python, Scala, Java, Airflow, Hive, Spark, Kafka, EMR, Data Engineering, DataOps, Machine Learning, Analytics, Data pipelines, Data validation, Testing, Agile, Collaboration, Interpersonal skills, Mentoring, Coaching, Onboarding, Leadership, Problemsolving, Communication, Bachelor's degree, Master's degree, Computer Science, Software Engineering"
"https://www.linkedin.com/jobs/view/traveling-mep-manager-msg-data-centers-at-turner-construction-company-3805502166","Mechanical, Electrical, Plumbing, HVAC, Low Voltage, Fire Sprinkler, Microsoft Office Suite, Project management software, Scheduling software, LEED accreditation, Leadership and interpersonal skills, Strong oral and written communication skills, Knowledge of project management and scheduling software, Ability to implement leading edge technologies, Construction, Engineering, Design, Cost, Sequence, Logistics, Field installations, Contract documents, Plans, Specifications, Applicable codes, Procurement, Budgets, Quality, Safety, Coordination, Scheduling, Installation, Commissioning, Closeout processes, Physical abilities, Vision abilities, Exposure to moving mechanical parts, Exposure to airborne particles or caustic chemicals"
"https://ca.linkedin.com/jobs/view/senior-data-scientist-financial-crimes-at-ey-3790922039","Data Science, AntiMoney Laundering, Data Analytics, Machine Learning, Risk Management, Data Quality, Data Governance, Reporting Design, Architecture, Implementation, Communication, Client Service, Teamwork, Problem Solving, Analytical Thinking, Critical Thinking, SQL, Hadoop, Spark, R, Python, Scala, AI/Machine Learning Techniques, Algorithms, Data Processing, ETL, Data Quality, Data Management, Data Integration, Data Warehousing, Master Data Management, Data Rationalization, Data Migration, Regulatory Requirements, Guidelines, AML Software, Other DB Technology, ETL Packages, Microsoft Azure, Azure DevOps, Fraud, Business Intelligence, Solution Architecture, Business Analysis, Systems Analysis"
"https://www.linkedin.com/jobs/view/fmla-school-nurse-at-yorkville-cusd-%23115-3738231481","School Nursing, Healthcare Program, Data Analysis, OSHA Compliance, 504 Coordinator, Records Management, Medication Monitoring, Nursing Services, First Aid, Health Education, Communication, Confidentiality, Special Education, Multidisciplinary Teams, Individual Education Plans, Nursing Interventions"
"https://www.linkedin.com/jobs/view/senior-software-engineer-data-acquisition-at-openai-3724851979","Software Development, Data Acquisition, Web Crawling, Data Ingestion, Data Processing, Distributed Systems, Data Indexing, Data Search, KeyValue Databases, Data Synchronization, Kubernetes, InfrastructureasCode, System Checks, Data Analysis, Computer Science, Software Engineering, Large Web Crawlers, Stateful Distributed Systems, Communication Skills"
"https://www.linkedin.com/jobs/view/lead-machine-learning-engineer-at-jobs-for-humanity-3792323632","Machine Learning, Data Science, Python, Scala, Java, Distributed Computing, Data Pipelines, Cloud Platforms, Model Selection, Data Gathering, Feature Selection, Model Deployment, Continuous Integration, Model Governance, Responsible AI, Data Analysis, Software Development, Automation, Public Cloud, Data Engineering"
"https://www.linkedin.com/jobs/view/medical-technologist-mlt-prn-paducah-ky-at-bon-secours-mercy-health-3688809431","Medical Laboratory Technology, Blood testing, Tissue testing, Body specimens testing, Patient safety, Clinical laboratory equipment, Quality control, Equipment checks, Temperature monitoring, Troubleshooting, Associates of Science, College or university accreditation, Medical Lab Technician Program, U.S. military medical laboratory training, MLT Medical Laboratory Technician Certification, ASCP certification, Technical experience, Analytical skills, Attention to detail, Problemsolving skills, Communication skills, Teamwork skills, Professionalism"
"https://www.linkedin.com/jobs/view/sr-data-analyst-alexanderia-va-public-trust-at-latitude-inc-3787732260","SQL, Tableau, Data projects, GovCon, Bachelor's Degree, File manipulation, Database indexing, Quality checks, Methodologies, Procedures, COTS, Litigation support, Case information, Records, Productions, Interagency, Thirdparty, Databases, Business requirements, Interviews, Group workshops, Business process review, Surveys, Functional requirements, Enduser requirements, Data Analytics, Graduate degree, Computer Science, Statistics, Informatics, Information Systems, Mathematics, Quantitative field, Database, BigQuery, MySQL, SQL Server, PostgreSQL, Data pipeline, Workflow management tools, Airflow, Finance, Accounting, Data warehousing, Data mining, Cloud computing, GCP, UNIX, Crossfunctional teams, Dynamic environment, Communication skills"
"https://www.linkedin.com/jobs/view/mission-data-engineer-senior-sww-at-astrion-3787326215","Master's degree, 10+ years work experience, Secret security clearance, Computer systems, Windowsbased personal computers, Microsoft Office, Electrooptical/infrared (EO/IR) jammers, Expendables, Threat analysis, Airborne EW computer software, Avionics, Systems integration, Electronics engineering, RF integration, EM spectrum management, Antenna design, Digital signal processing, EW weapons systems development, Test and evaluation, Systems engineering, Mission Data (MD), EW system programming/reprogramming, Validation and verification test plans, Configuration control boards, Data analysis, Posttest analysis"
"https://www.linkedin.com/jobs/view/medical-laboratory-scientist-mls-at-lifepoint-health%C2%AE-3788335478","Medical Laboratory Technician, Blood Bank, Chemistry, Hematology, Serology, Urinalysis, Coagulation, Phlebotomy, Specimen collection, ASCP certification, AMT certification, Federal regulations, State regulations, Local regulations, HIPAA, CLIA, CAP"
"https://www.linkedin.com/jobs/view/lead-data-management-analyst-big-data-engineer-1022576-at-the-judge-group-3786126080","Data Management Analyst, Big Data Engineering, Azure Big Data technologies, Azure Data Factory, Azure Databricks, Azure Synapse Analytics, Azure Data Lake Storage, Python, Scala, Java, Data Modeling, ETL processes, Data Warehousing, Financial Data, Financial Services, ProblemSolving Skills, FastPaced Environment, Collaborative Environment, Azure Certifications, Microsoft Certified: Azure Data Engineer Associate"
"https://www.linkedin.com/jobs/view/manager-data-engineering-python-aws-airflow-snowflake-hybrid-at-jobs-for-humanity-3792089549","Python, AWS, Airflow, Snowflake, Big data technologies, Public cloud (AWS Microsoft Azure Google Cloud), Distributed data/computing tools (MapReduce Hadoop Hive EMR Kafka Spark Gurobi MySQL), Realtime data and streaming applications, NoSQL databases (Mongo Cassandra), Data warehousing experience (Redshift or Snowflake), UNIX/Linux and shell scripting, Agile engineering practices, Technical leadership, Mentoring, Collaboration, People management"
"https://www.linkedin.com/jobs/view/sr-manager-it-data-center-operations-at-supermicro-3677194817","Data Center Operations Management, Team Leadership, Strategic Planning, Risk Management, Security and Compliance, Vendor Management, Budget Management, Performance Monitoring, Disaster Recovery Planning, Environmental Sustainability, Leadership, Communication, Analytical Thinking, Problem Solving, Server Technologies, Networking, Devops, Hybrid Cloud Architecture, Observability, Monitoring, Virtualization, Decision Making, Certifcations, Bachelor's or Master's degree"
"https://www.linkedin.com/jobs/view/data-quality-analyst-10%2B-years-of-exp-full-time-w2-contract-at-photon-3795125321","DQLabs, Data quality tools, Pilot testing, Data quality processes, Data quality framework, Financial datasets, Scripting languages, Coding languages, Data quality automation, Data quality checks, Data quality validations, Data quality requirements, Data quality concepts, Data quality regulations, Financial data concepts, Regulations, Industry best practices, Python, SQL, Analytical skills, Problemsolving skills, Attention to detail, Communication skills, Collaboration skills, Financial context, Bachelor's degree, Computer science, Information systems, Finance, Data quality engineer"
"https://www.linkedin.com/jobs/view/manager-product-management-card-data-at-capital-one-3774780081","Product Management, Human Centered, Business Focused, Technology Driven, Transformational Leadership, Data Science, Software Engineering, Bachelor's Degree, Master's Degree, MBA, Agile, Scrum, UX/UI, Technical Writing, Communication, Leadership, Teamwork, Problem Solving, Decision Making, Critical Thinking, Analytical Skills, Research, Innovation, Execution, Customer Focus, Data Analysis, Metrics, Performance, Security, Resilience, Scalability, Extensibility, Maintainability, Reliability, Availability, Documentation, Testing, Deployment, Monitoring, Maintenance, Support, Continuous Delivery, Continuous Integration"
"https://www.linkedin.com/jobs/view/data-research-specialist-at-nyc-department-of-social-services-3791918229","Data Analytics, Data Reporting, Data Analysis, Internal Audits, Project Management, Data Mining, SQL, OBIEE, Microsoft Vizio, R, Advanced Microsoft Excel, Microsoft Office Suite, Written and Verbal Communication Skills, Quantitative Analysis, Qualitative Analysis, Trend Analysis, Data Quality Assurance, Data Integrity, Business Intelligence, Data Visualization, Program Evaluation, Fraud Detection, Internal Controls, Research Methods, Statistical Analysis, Risk Management, Reporting, Presentations"
"https://www.linkedin.com/jobs/view/specialist-solutions-architect-data-warehousing-data-governance-at-databricks-3790972867","Specialist Solutions Architect, Data Warehousing, Data Governance, Databricks, Unity Catalog, Delta Sharing, Apache Spark, Data Warehousing workloads, Performance tuning, Data modeling, Testing, Optimization, Data management, Cloud platforms, Architecture, Proof of concept, Workload sizing, Custom architectures, Tutorials, Training, Hackathons, Conference presentations, Query tuning, Troubleshooting, Debugging, MPP data warehouses, NoSQL, MPP, OLTP, OLAP, Delta Lake, AWS, Azure, GCP, SQL, Python, Scala, Big Data technologies, Spark, Hadoop, Kafka, Presales, Postsales, Technical training, Computer Science, Information Systems, Engineering, Travel, Medical, Dental, Vision, 401(k) Plan, FSA, HSA, Commuter Benefit Plans, Equity Awards, Flexible Time Off, Paid Parental Leave, Family Planning, Fitness Reimbursement, Annual Career Development Fund, Home Office/Work Headphones Reimbursement, Employee Assistance Program (EAP), Business Travel Accident Insurance, Mental Wellness Resources"
"https://www.linkedin.com/jobs/view/sr-data-engineer-cell-manufacturing-quality-at-tesla-3802845253","Data engineering, Platform engineering, SQL, Python, Airflow, Tableau, Statistical analysis, Statistics, Data pipelines, Machine learning, Predictive modeling, Data quality, Data visualization, Software design, Database design, Business needs translation, Communication, Collaboration, Teamwork, Root cause analysis, Manufacturing Execution Systems"
"https://www.linkedin.com/jobs/view/data-center-technician-4-with-lab-experience-at-kforce-inc-3796395822","SAP SD Pricing/Billing, SAP centric solutions, SAP Sales and Logistics support, Business process analysis and design, Solution architecture, Stakeholder relationship management, Business requirements gathering and documentation, Test plan development and execution, Linux commands, Linux OS installation, Network troubleshooting, Cabling, Lab support experience, Hardware prototype support/debug, Liquid cooling experience, Attention to detail, Independent thinking, Problemsolving, Data center experience, Power Space Cooling Equipment, Server hardware debugging, Server/desktop build, Data Center rack and stack, Break fix on system, System parts knowledge, Troubleshooting, Soldering, Fixing, Testing DC components, Inventory experience"
"https://www.linkedin.com/jobs/view/sda-data-systems-acquisition-program-manager-at-odyssey-systems-3745690409","SDA, XMD, USSF, UDL, Space Systems, Cross Mission Data, Space Domain Awareness, Program Management, Data Sharing, Agile Systems, Confluence, JIRA, DoD, Intelligence Community, CrossDomain Solutions, Cloud Architectures, CyberSecurity, Data Lake Architectures, PMP, DAU, DAWIA, DoD Adaptive Acquisition Framework, RFI, RFP, PWS, SOW, MultiSource Data Integration, International Acquisition, Contractual Instruments, Interagency Agreements, Foreign Military Sales"
"https://ca.linkedin.com/jobs/view/senior-software-development-engineer-in-test-jenkins-ansible-docker-kubernetes-yaml-at-cgi-3745489126","Test Automation, Test Design, Test Development, Jenkins, Ansible, Docker, Kubernetes, YAML, Unit Testing, Integration Testing, Functional Testing, Microservices, Software Development Lifecycle (SDLC), Microsoft Office Suite (Word Excel PowerPoint), Communication Skills, Collaboration Skills, Problem Solving Skills, ISTQB Certified Foundation Level, Accessibility Testing, Mobile Testing"
"https://www.linkedin.com/jobs/view/it-project-manager-data-center-build-ny-1529-at-certec-inc-3738262173","IT Project Management, Data Center Build, Network Infrastructure, Cisco Technologies, Arista Technologies, Project Lifecycle Management, Requirements Gathering, Deployment Planning, Network Refresh, Leadership, Change Management, Hardware Management, Vendor Management, Microsoft Word, PowerPoint, SharePoint, Visio, Project, Excel, ServiceNow, Dark Fiber, WAN, LAN, Data Center Builds, Consolidations, Decommissions, Branch Restacks, Renovations, Office Builds"
"https://www.linkedin.com/jobs/view/senior-project-manager-data-center-construction-at-path-construction-3776123217","Senior Project Manager, Project management, Data Center construction, Cost control, Primavera, Microsoft Project, Engineering, Construction, Architecture, Bachelor's degree, Estimating, Microsoft Office, Communication skills, Attention to detail, Safety controls, Quality control"
"https://www.linkedin.com/jobs/view/bsa-aml-compliance-investigator-at-hr-partners-3775093158","Financial Intelligence Unit (FIU), Bank Secrecy Act (BSA), AntiMoney Laundering (AML), Office of Foreign Assets Control (OFAC), Financial crimes, Regulatory compliance, Suspicious Activity Reports (SAR), Know Your Customer (KYC), Enhanced Due Diligence (EDD), Case investigation, Financial analysis, Risk assessment, Money laundering, Financial sanctions, Customer account management, Data analysis, Report writing, Communication, Teamwork, Computer proficiency, Microsoft Office, G Suite, Certified AntiMoney Laundering Specialist (CAMS), FinTech"
"https://www.linkedin.com/jobs/view/senior-data-analyst-at-qinetiq-us-3665308024","Data Analysis, Data Interpretation, Data Mining, Predictive Modeling, Statistical Techniques, Business Analytics, Data Visualization, Data Reporting, Data Management, Data Quality Assurance, Data Governance, Data Compliance, KPI Development, Performance Measurement, Process Improvement, Process Optimization, Stakeholder Collaboration, Python, R, SQL, Tableau, Power BI, Data Science, Business Intelligence, Machine Learning, Artificial Intelligence, Augmented Reality, Sensor Science, Signal Processing, Data Fusion"
"https://www.linkedin.com/jobs/view/datacenter-network-manager-at-dice-3805948360","Data Center Network Management, Network Design and Architecture, Network Implementation and Deployment, Network Security, Network Monitoring and Maintenance, Capacity Planning, Network Documentation, Team Leadership, Network Protocols, Hardware and Software, Cisco and Juniper Technologies, Network Security Practices and Tools, Data Center Operations and Infrastructure, Leadership Communication and Interpersonal Skills, Cisco Certified Network Professional (CCNP), Cisco Certified Internetwork Expert (CCIE)"
"https://www.linkedin.com/jobs/view/data-scientist-at-adp-3785759627","Data Science, Analytics, Data Structures, Machine Learning, Python, SQL, Natural Language Processing, Jupyter Notebooks, MLflow, Databricks, AWS, Spark, Hive, Hadoop"
"https://www.linkedin.com/jobs/view/senior-image-data-scientist-at-st-jude-children-s-research-hospital-3803483280","Image Data Science, Machine Learning, Computer Vision, R, Python, Matlab, Java, C/C++, Image Analysis, Biomedical Imaging, Data Visualization, Software Development, Bioinformatics, Data Science, Computer Engineering, Scientific Computing, Statistics, Scientific Software, HPC Optimization, Algorithm Development, Image Processing, Deep Learning, Medical Imaging, Biological Imaging, Personnel Management, ImageJ/Fiji, CellProfiler, Cellpose"
"https://ca.linkedin.com/jobs/view/senior-staff-software-engineer-data-at-evenup-3782661725","Data Pipelines, Data Infrastructure, Data Science, Distributed Data Systems, Event Driven Architectures, Data Pipeline Tooling, BigQuery, Elasticsearch, Dagster, DBT, Python, SQL, GraphQL, Machine Learning Models, Legal Technology, Medical Records, Unstructured Data"
"https://ca.linkedin.com/jobs/view/senior-data-analyst-flights-team-bangkok-based-relocation-provided-at-agoda-3750888684","Data Analysis, Data Visualization, Tableau, SQL, Python, R, Statistics, Machine Learning, Hypothesis Testing, Regression, Logistic Regression, Random Forest, Stakeholder Management, Communication, Presentation, Automation, Programming, Prototyping, Decision Making, Resource Management, MBA, Program Management, Asian Market Experience, Travel Industry, Ecommerce, Tech, Consulting"
"https://www.linkedin.com/jobs/view/rdm-release-manager-data-center-and-dmz-at-dice-3800705171","Project management, Program management, Network infrastructure delivery, Change management, Service delivery, Jira, Confluence, LeanAgile, Scrum, Kanban, SAFe Agile methodologies, Leadership, Execution, Delivery, Commitment, PMP, ITIL, CCNA, Risk management, Decision making, Bachelor's degree, Engineering, Computer science, Business, Finance, Analytical skills, Technical acumen, Partnership, Automation, Process improvements, IT service delivery, Financial services, Insurance, Banking, Investment banking, Nimble, Flexible, Prioritization, Shifting deadlines"
"https://www.linkedin.com/jobs/view/manager-data-integration-at-boston-college-3748995818","Data Integration, Cloud Computing, ETL Processes, Data Modeling, Data Mapping, SQL, PL/SQL, Python, Data Lakes, Cloud Processing, BI Tools, Data Quality, Data Governance, Regulatory Compliance, Project Management, Leadership, Communication, Teamwork, Problem Solving, Analytical Skills, Data Security, Data Architecture, Data Integration Tools, Data Design, Oracle, SQL Server"
"https://www.linkedin.com/jobs/view/data-steward-research-analysis-spec-sr-at-state-of-minnesota-3799102885","Data Stewardship, Program Evaluation, Data Management, Data Analysis, Statistics, GIS, Environmental Science, Engineering, Computer Science, Natural Science, Spatial Research, Database Querying, Project Management, Communication, Tableau, SQL Developer, MS Access, Python, R, Statistical Analysis Software, Data Visualization, Data Processing, Data Collection, Data Evaluation, Scientific Data Interpretation, Presentation, Physical Requirements, Travel"
"https://www.linkedin.com/jobs/view/data-science-manager-growth-at-coinbase-3795158011","DeFi, NFTs, DAOs, Web 3.0, Direct communication, Candid feedback, Growth strategies, Experimentation, Rigorous decision making, Data science, Product management, Data analysis, Modeling, Communication, Storytelling, Business intelligence, Data visualization, SQL, R, Python, Data models, Experimental design, Business metrics, Systems, Automation, BA / BS degree, Handson experience, Business insights, Internal storytelling, Executive presentations, Analytics tools, Looker, Tableau, Domain experience, Structured data, Unstructured data"
"https://www.linkedin.com/jobs/view/staff-machine-learning-engineer-series-a-at-recruiting-from-scratch-3744394803","Machine Learning, Natural Language Processing, Deep Learning, Voice Analysis, Model Training, Model Deployment, Data Processing, Cloud Computing, Software Development, Python, NumPy, Pandas, Numba, Torch, Tensorflow, Jupyter, DataBricks, MLFlow, WandB, Agile Methodologies, Sprint Management, FDA Approvals, Empathetic Leader, Mentor, Strategic Planner, Agile Planner, MVP, Efficient Communication, Medical Knowledge, Dental Knowledge, Vision Knowledge"
"https://www.linkedin.com/jobs/view/databricks-lead%40o-fallon-missouri-at-diverse-lynx-3764425231","Technical Architecture, Consulting, Data warehousing, Databricks, AWS, Azure, Data Lake, Data classification, Data profiling, MLOPS, Machine Learning (ML), Artificial Intelligence (AI), Banking domain, Card and payment systems, Offshore onsite coordination, Business needs translation"
"https://www.linkedin.com/jobs/view/pi-qa-research-data-informaticist-at-community-health-of-south-florida-inc-3668053690","Analytics, Analytical Programs, SQL, Data mining, UDS Quality Measures, EHR systems, Medical Terminology, CPRBLS, Data validation, Data layouts, Visual display, KPI’s, Quality Improvement Measures, UDS/HEDIS/ACO, Care Gap Analysis, Reporting, Business Intelligence, Data Accuracy and Integrity, Research Collaboration, Project Management, MOU’s and Contracts, Survey Data Collection, Cultural Diversity, Research Proposals, Clinical Intervention Activities, CHI Culture, Research Dissemination Policies, HIPAA Regulations, Site Visits, Employee Surveys, Data Sharing Agreements"
"https://www.linkedin.com/jobs/view/manager-data-engineering-python-aws-airflow-snowflake-hybrid-at-jobs-for-humanity-3789080891","Data Pipeline Frameworks, Data APIs, Analytical Applications, Scala, Spark, AngularJS, Product Owners, Bachelor's Degree, Application Development, Big Data Technologies, Cloud Computing (AWS Azure Google Cloud), People Management, Master's Degree, Python, SQL, Java, Distributed Data/Computing Tools (MapReduce Hadoop Hive EMR Kafka Gurobi MySQL), Realtime Data, Streaming Applications, NoSQL Implementation (Mongo Cassandra), Data Warehousing (Redshift Snowflake), UNIX/Linux, Agile Engineering Practices, AWS, Azure, Google Cloud"
"https://www.linkedin.com/jobs/view/principal-data-scientist-marketing-at-legalzoom-3720377465","Data Science, Marketing, Statistics, Experimental design, Web analytics, Data modeling, SQL, Attribution, Mediamix models, A/B testing, Bayesian inference, Machine learning, Python, R, SAS, Big data, Cloud computing, Data visualization, Communication, Problemsolving, Critical thinking, Analytical skills, Industry knowledge, Team player, Experience, Education, Skills, Bachelor's degree, Master's degree, Experience as a Data Scientist, Business and organizational needs"
"https://www.linkedin.com/jobs/view/medical-technologist-mt-mlt-competitive-pay-%2B-sign-on-bonus-at-connected-health-care-3806782297","Medical Technologist, Medical Laboratory Technician, Clinical laboratory tests, Chemistry, Hematology, Microbiology, Immunology, Laboratory equipment, Laboratory instruments, Quality control, Quality assurance, Healthcare professionals, Bachelor's degree, Medical Technology, Associate's degree, MLT program, Medical Laboratory Technicians, Salary and benefits, Signon bonus, Fulltime, Travel nursing, Travel allied health, Permanent placement, Healthcare recruiters, Career path"
"https://www.linkedin.com/jobs/view/principal-software-engineer-big-data-at-warner-bros-discovery-3770193716","Java, C/C++, Apache Spark, Kafka, Airflow, Kubernetes, Cassandra, Druid, Snowflake, Cloud (AWS), Generative AI, Looker, Tableau, ReactiveJS, Communication, Presentation, Opensource, Data platform, Analytics, Cloud, Distributed systems, Software engineering, AI/ML, Data science, Data analytics, Data processing, Data engineering, Data quality, Data governance, Data security, Data architecture, Data modeling, Data visualization, Data mining, Machine learning, Deep learning, Natural language processing, Computer vision, Speech recognition, Natural language generation, Reinforcement learning, Generative adversarial networks, Data mining, Business intelligence, Data warehousing, Data lakes, Data pipelines, Data integration, Data cleansing, Data preparation, Data modeling, Data visualization, Data storytelling, Data ethics, Data privacy, Data security, Data governance, Data management, Data architecture, Data infrastructure, Data engineering, Data analysis, Data science, Machine learning, Artificial intelligence"
"https://www.linkedin.com/jobs/view/assistant-or-associate-professor-ai-machine-learning-at-university-of-houston-3749031455","Artificial Intelligence, Machine Learning, Computer Science, Translational Research, Research, Teaching, Mentoring, Electrical Engineering, Physics"
"https://www.linkedin.com/jobs/view/databricks-architect-at-vir-consultant-llc-3780775819","Databricks, Data Architect, SQL, Python, Spark, Cloud Computing, AWS, Azure, GCP, Data Engineering, Data Warehousing, Data Pipeline, Data Security, Data Governance, Unit Testing, Integration Testing, DevOps, CI/CD, Microservices, Software Development Life Cycle, Agile, Waterfall, Machine Learning, AI, Tableau, Power BI"
